,Order ID,Sales,Order Date
5615,CA-2016-145240,10.784,2016-6-9 0:00
5616,US-2014-121734,9.584,2014-11-4 0:00
5617,US-2015-113327,18.272,26-05-2015
5618,CA-2016-111409,3,18-09-2016
5619,CA-2015-105725,35.544,18-02-2015
5620,CA-2014-164469,9.328,25-06-2014
5621,CA-2016-125164,20.368,2016-10-11 0:00
5622,CA-2015-106978,12.536,28-09-2015
5623,CA-2016-166226,61.192,18-11-2016
5624,CA-2014-156587,48.712,2014-7-3 0:00
5625,CA-2017-155824,48.784,2017-10-3 0:00
5626,CA-2016-129238,109.592,31-01-2016
5627,CA-2015-109001,10.312,2015-5-3 0:00
5628,CA-2017-132738,8.784,2017-4-8 0:00
5629,CA-2014-158442,5.184,17-03-2014
5630,CA-2017-125640,3.304,25-07-2017
5631,CA-2016-111213,3.592,2016-1-4 0:00
5632,US-2014-121566,2.688,30-06-2014
5633,CA-2015-107741,3.408,2015-8-3 0:00
5634,CA-2016-103982,2.304,2016-3-3 0:00
5635,CA-2017-131037,210.008,22-08-2017
5636,CA-2017-151218,4.464,20-06-2017
5637,US-2017-162558,9.656,2017-2-10 0:00
5638,US-2014-168501,1.632,21-11-2014
5639,CA-2016-107790,151.192,20-11-2016
5640,CA-2017-123043,3.744,24-08-2017
5641,CA-2017-108854,22.424,2017-8-12 0:00
5642,CA-2017-117422,4.064,21-10-2017
5643,US-2017-153633,2.064,13-11-2017
5644,CA-2016-128307,20.936,25-07-2016
5645,CA-2017-160962,8.384,28-04-2017
5646,US-2014-107405,16.272,21-03-2014
5647,CA-2017-105487,103.192,2017-8-10 0:00
5648,CA-2017-127782,3.312,2017-2-11 0:00
5649,US-2014-159618,2.672,2014-12-11 0:00
5650,CA-2017-157966,34.36,13-03-2017
5651,CA-2016-117919,14.16,27-08-2016
5652,CA-2016-134516,98.392,20-09-2016
5653,CA-2016-141957,66.688,21-07-2016
5654,CA-2016-143441,11.84,2016-5-11 0:00
5655,US-2014-123519,2.624,14-12-2014
5656,US-2014-123519,263.96,14-12-2014
5657,CA-2017-115805,36.792,31-07-2017
5658,US-2016-111528,6.384,30-12-2016
5659,CA-2016-142398,13.208,2016-12-4 0:00
5660,CA-2014-105270,112.648,2014-11-11 0:00
5661,CA-2017-140186,72.784,29-09-2017
5662,US-2015-106495,11.672,15-06-2015
5663,CA-2016-158211,4.672,2016-4-1 0:00
5664,CA-2016-146157,38.432,21-11-2016
5665,CA-2017-122077,95.992,19-05-2017
5666,CA-2017-115105,240.784,2017-6-2 0:00
5667,US-2017-152492,239.24,2017-6-7 0:00
5668,CA-2017-166695,343.2,20-05-2017
5669,US-2016-132577,2.088,22-11-2016
5670,CA-2017-145772,3.912,2017-3-6 0:00
5671,CA-2017-151484,332.704,20-04-2017
5672,US-2016-131912,11.744,29-10-2016
5673,CA-2017-102379,39.992,2017-2-12 0:00
5674,CA-2014-141152,33.552,16-09-2014
5675,CA-2016-163328,104.784,2016-4-11 0:00
5676,CA-2016-163328,15.176,2016-4-11 0:00
5677,CA-2015-104486,12.176,2015-1-5 0:00
5678,CA-2017-110443,1039.992,21-11-2017
5679,CA-2017-161774,7.992,14-05-2017
5680,CA-2017-144750,83.88,21-08-2017
5681,US-2017-119816,2.464,2017-4-3 0:00
5682,US-2017-119816,8.72,2017-4-3 0:00
5683,CA-2017-140872,205.992,2017-3-6 0:00
5684,US-2017-116652,2.688,15-09-2017
5685,US-2017-154872,24.784,14-05-2017
5686,CA-2014-137092,3.808,20-10-2014
5687,CA-2014-137092,24.424,20-10-2014
5688,CA-2017-157112,5.344,23-04-2017
5689,CA-2017-135937,31.992,20-02-2017
5690,US-2015-129637,180.016,17-12-2015
5691,CA-2017-100230,14.952,2017-11-12 0:00
5692,CA-2017-165715,32.776,2017-2-12 0:00
5693,CA-2016-119018,4.176,2016-4-11 0:00
5694,CA-2017-162880,3.856,25-12-2017
5695,CA-2016-153101,146.04,2016-8-9 0:00
5696,CA-2016-162110,55.992,18-07-2016
5697,US-2015-123918,5.344,15-10-2015
5698,CA-2014-142510,132.16,22-12-2014
5699,CA-2014-126333,5.184,23-12-2014
5700,CA-2015-154823,25.984,21-08-2015
5701,CA-2014-124737,6.8,23-08-2014
5702,CA-2014-150581,99.592,2014-8-4 0:00
5703,CA-2016-112256,5.184,23-07-2016
5704,CA-2017-118864,119.96,15-06-2017
5705,CA-2014-143168,1.344,18-10-2014
5706,US-2017-141558,43.28,2017-11-3 0:00
5707,CA-2016-104276,116.76,27-11-2016
5708,CA-2016-121377,286.4,28-05-2016
5709,US-2017-128447,28.792,2017-10-11 0:00
5710,CA-2017-168389,13.584,2017-11-12 0:00
5711,CA-2017-168389,64.784,2017-11-12 0:00
5712,CA-2016-114748,1.408,2016-9-10 0:00
5713,CA-2017-121125,156.792,30-05-2017
5714,CA-2017-121125,13.592,30-05-2017
5715,CA-2017-127474,5.184,2017-3-2 0:00
5716,US-2017-120147,164.792,30-03-2017
5717,US-2017-112347,114.288,2017-2-12 0:00
5718,CA-2014-134726,52.792,2014-2-11 0:00
5719,CA-2017-151225,189.576,27-10-2017
5720,CA-2016-113978,286.256,25-09-2016
5721,CA-2017-156391,2.224,26-09-2017
5722,CA-2015-102260,25.424,22-09-2015
5723,CA-2017-168403,11.176,2017-9-9 0:00
5724,CA-2017-118017,16.192,2017-3-12 0:00
5725,CA-2017-128363,31.984,13-08-2017
5726,US-2015-118766,4.464,15-10-2015
5727,CA-2017-100783,30.384,2017-4-9 0:00
5728,CA-2017-131807,7.992,2017-5-10 0:00
5729,CA-2016-157707,15.992,2016-10-10 0:00
5730,CA-2016-157707,120.784,2016-10-10 0:00
5731,CA-2015-113040,5.104,27-08-2015
5732,CA-2017-114804,52.792,17-10-2017
5733,CA-2014-144974,21.184,26-09-2014
5734,CA-2015-136728,7.824,13-09-2015
5735,CA-2017-125269,72.784,24-04-2017
5736,CA-2015-122266,2.624,26-04-2015
5737,CA-2015-120845,10.48,25-09-2015
5738,CA-2017-103065,6.672,20-10-2017
5739,CA-2015-104059,3.424,13-06-2015
5740,CA-2014-156244,2.952,2014-12-8 0:00
5741,CA-2017-130904,1.752,2017-11-4 0:00
5742,CA-2017-156272,64.384,21-03-2017
5743,CA-2015-162964,64.784,2015-12-11 0:00
5744,CA-2015-133837,10.744,13-04-2015
5745,US-2017-132031,3,23-04-2017
5746,CA-2015-169733,9.952,22-10-2015
5747,CA-2017-134880,44.784,27-10-2017
5748,CA-2014-141110,7.312,26-11-2014
5749,CA-2015-108259,5.04,2015-8-11 0:00
5750,CA-2015-108259,4.712,2015-8-11 0:00
5751,CA-2016-149916,11.56,22-12-2016
5752,CA-2017-127096,300.904,15-09-2017
5753,CA-2017-119284,142.776,15-06-2017
5754,US-2015-144771,11.032,2015-2-10 0:00
5755,CA-2015-140718,74.24,2015-2-7 0:00
5756,US-2017-114356,35.96,20-08-2017
5757,CA-2016-134180,72,2016-3-11 0:00
5758,CA-2014-166730,39.128,30-12-2014
5759,US-2014-149034,47.496,19-11-2014
5760,CA-2017-106047,3.816,2017-12-7 0:00
5761,CA-2016-131639,11.416,17-12-2016
5762,CA-2016-124254,51.984,2016-12-4 0:00
5763,CA-2017-156776,207.184,2017-7-8 0:00
5764,CA-2014-103310,256.784,2014-10-5 0:00
5765,CA-2016-126732,7.312,2016-2-9 0:00
5766,CA-2016-127761,3.64,2016-10-11 0:00
5767,CA-2015-102778,18.176,21-11-2015
5768,CA-2017-124940,47.904,21-02-2017
5769,CA-2014-155264,2.992,19-10-2014
5770,CA-2014-154158,64.784,23-12-2014
5771,CA-2014-154158,1.344,23-12-2014
5772,CA-2017-162474,7.992,13-03-2017
5773,CA-2016-108959,104.696,2016-10-3 0:00
5774,CA-2014-138240,15.992,2014-9-10 0:00
5775,CA-2017-102925,11.424,2017-5-11 0:00
5776,CA-2015-113131,24.424,24-09-2015
5777,CA-2017-116127,400.784,25-06-2017
5778,CA-2016-160598,31.008,26-08-2016
5779,CA-2015-116841,35.208,14-04-2015
5780,CA-2014-156160,3.984,22-09-2014
5781,US-2014-164644,26.632,22-07-2014
5782,CA-2014-128062,5.88,19-11-2014
5783,US-2016-158680,2.496,2016-1-7 0:00
5784,CA-2017-144491,39.992,27-03-2017
5785,CA-2014-127166,4.832,21-05-2014
5786,CA-2014-133963,3.984,18-05-2014
5787,CA-2017-117646,6.672,21-08-2017
5788,CA-2014-111157,3.424,2014-2-3 0:00
5789,CA-2015-129476,339.96,15-10-2015
5790,CA-2016-158834,157.92,13-03-2016
5791,US-2015-101511,15.88,21-11-2015
5792,CA-2016-157749,25.92,2016-4-6 0:00
5793,US-2015-159982,53.92,28-11-2015
5794,CA-2017-163139,17.52,2017-1-12 0:00
5795,CA-2015-130890,1038.84,2015-2-11 0:00
5796,CA-2015-130883,141.76,26-09-2015
5797,CA-2015-130883,239.8,26-09-2015
5798,CA-2016-112697,961.48,18-12-2016
5799,CA-2016-130001,36.24,23-04-2016
5800,CA-2017-104745,25.92,29-05-2017
5801,CA-2016-148796,383.8,14-04-2016
5802,US-2016-123750,291.96,15-04-2016
5803,US-2014-150574,247.8,19-12-2014
5804,CA-2016-109869,23.56,22-04-2016
5805,CA-2017-140963,279.96,2017-10-6 0:00
5806,CA-2017-134978,15.92,2017-12-11 0:00
5807,CA-2015-113173,8.72,15-11-2015
5808,CA-2014-145576,13,14-09-2014
5809,CA-2014-131450,445.96,2014-8-8 0:00
5810,CA-2017-133431,15.24,17-12-2017
5811,US-2016-135720,119.8,2016-11-12 0:00
5812,CA-2016-103947,31.56,2016-1-4 0:00
5813,CA-2014-156314,30.36,24-12-2014
5814,CA-2017-111178,19.56,15-06-2017
5815,CA-2014-138527,166.84,2014-12-9 0:00
5816,CA-2014-112158,883.92,2014-2-12 0:00
5817,CA-2014-153150,19.92,2014-1-7 0:00
5818,CA-2014-117429,129.92,2014-7-10 0:00
5819,CA-2017-131954,18.72,21-01-2017
5820,US-2016-146710,51.52,27-08-2016
5821,CA-2016-105256,1363.96,20-05-2016
5822,CA-2015-101910,283.92,27-11-2015
5823,CA-2017-114636,192.16,25-08-2017
5824,CA-2017-150959,10.44,2017-11-11 0:00
5825,CA-2014-132962,252,13-09-2014
5826,CA-2015-120880,167.76,29-05-2015
5827,CA-2014-163419,603.92,2014-11-11 0:00
5828,CA-2015-153549,1166.92,29-03-2015
5829,CA-2017-115651,8.84,2017-9-7 0:00
5830,CA-2016-169103,1363.96,2016-8-3 0:00
5831,CA-2014-159338,447.84,25-06-2014
5832,US-2016-110156,71.96,19-11-2016
5833,CA-2014-127964,25.32,2014-3-3 0:00
5834,CA-2014-158064,16.52,21-04-2014
5835,CA-2017-138779,7.92,14-01-2017
5836,CA-2017-133235,271.96,2017-1-8 0:00
5837,CA-2017-162978,183.96,2017-4-5 0:00
5838,CA-2014-126361,399.96,2014-4-8 0:00
5839,US-2016-161396,419.4,19-04-2016
5840,CA-2015-124800,263.96,26-09-2015
5841,US-2015-164448,29.8,31-10-2015
5842,CA-2017-152485,13.12,2017-4-9 0:00
5843,CA-2016-141586,18.16,17-10-2016
5844,CA-2017-109946,16.52,16-04-2017
5845,CA-2015-144806,19.92,2015-6-12 0:00
5846,CA-2014-166884,8.32,2014-11-3 0:00
5847,CA-2016-109176,79.36,2016-9-5 0:00
5848,US-2014-157385,603.92,23-11-2014
5849,US-2016-132423,8.04,15-04-2016
5850,US-2016-115819,39.96,19-04-2016
5851,CA-2015-157084,675.96,19-12-2015
5852,CA-2017-101049,17.92,21-06-2017
5853,CA-2014-168984,669.08,26-11-2014
5854,CA-2016-128531,41.92,24-11-2016
5855,US-2016-154361,21.88,14-03-2016
5856,CA-2017-101483,22,29-07-2017
5857,US-2017-161193,77.6,20-11-2017
5858,US-2017-158218,127.92,2017-12-5 0:00
5859,US-2017-111423,895.92,17-08-2017
5860,US-2017-111241,239.12,20-08-2017
5861,CA-2015-122287,75.36,18-06-2015
5862,CA-2015-142237,11.12,2015-11-7 0:00
5863,US-2017-110996,283.92,20-11-2017
5864,US-2015-164357,13.12,25-11-2015
5865,CA-2017-155460,895.92,13-04-2017
5866,CA-2017-144862,104.68,2017-1-12 0:00
5867,CA-2016-125738,41.72,15-10-2016
5868,CA-2017-132122,228.92,2017-9-7 0:00
5869,CA-2015-116092,41.72,15-02-2015
5870,CA-2015-116092,11.52,15-02-2015
5871,CA-2017-164917,47.96,2017-2-12 0:00
5872,US-2017-112928,17.48,2017-1-6 0:00
5873,US-2017-120418,88.04,2017-11-6 0:00
5874,CA-2016-159373,70.08,13-03-2016
5875,CA-2015-111514,137.24,31-08-2015
5876,CA-2015-142041,7.52,2015-7-6 0:00
5877,CA-2016-140207,29.12,2016-5-11 0:00
5878,CA-2017-148691,83.92,2017-3-12 0:00
5879,CA-2017-126067,99.68,28-08-2017
5880,CA-2016-146206,719.96,2016-10-9 0:00
5881,US-2015-128090,1879.96,16-08-2015
5882,CA-2017-123967,25.12,2017-1-11 0:00
5883,CA-2017-132185,8.76,27-11-2017
5884,CA-2014-121286,58.24,2014-4-11 0:00
5885,CA-2016-165015,46.72,25-02-2016
5886,CA-2015-155306,783.96,17-04-2015
5887,CA-2017-126536,101.84,2017-12-10 0:00
5888,CA-2016-153318,783.96,25-10-2016
5889,CA-2016-160500,6.72,2016-5-5 0:00
5890,CA-2016-124149,55.92,23-04-2016
5891,CA-2014-148915,443.92,2014-1-11 0:00
5892,CA-2017-110842,121.6,2017-11-11 0:00
5893,CA-2016-115588,14.72,2016-10-11 0:00
5894,US-2016-159856,307.92,18-10-2016
5895,CA-2016-164035,23.12,2016-12-6 0:00
5896,CA-2016-160129,15.8,23-11-2016
5897,CA-2017-134915,23.12,2017-12-11 0:00
5898,CA-2017-137428,24.32,16-12-2017
5899,US-2014-150532,55.92,14-07-2014
5900,CA-2016-115525,243.88,25-07-2016
5901,CA-2015-123568,91.68,2015-8-11 0:00
5902,US-2016-147991,16.72,2016-5-5 0:00
5903,US-2015-100377,2799.96,28-08-2015
5904,CA-2015-121720,1123.92,2015-11-6 0:00
5905,CA-2017-162572,119.96,25-09-2017
5906,US-2016-162677,67.64,26-03-2016
5907,CA-2017-113355,219.8,2017-1-12 0:00
5908,CA-2015-146038,203.92,2015-9-2 0:00
5909,CA-2015-157770,29.2,13-12-2015
5910,CA-2016-111416,232.4,17-09-2016
5911,US-2014-133130,603.92,27-09-2014
5912,CA-2014-134551,25.92,20-12-2014
5913,CA-2014-165309,21.72,2014-11-11 0:00
5914,CA-2015-151841,43.56,27-04-2015
5915,CA-2015-157322,68.6,2015-2-7 0:00
5916,CA-2016-107328,15.24,2016-8-8 0:00
5917,CA-2016-164154,37.52,2016-11-9 0:00
5918,CA-2014-156594,155.12,20-12-2014
5919,CA-2016-161676,33.8,18-07-2016
5920,CA-2014-129364,13.88,2014-8-12 0:00
5921,CA-2014-129364,11.52,2014-8-12 0:00
5922,CA-2017-140760,43.92,2017-2-6 0:00
5923,US-2015-131359,87.96,30-10-2015
5924,CA-2014-140039,79.4,13-09-2014
5925,CA-2014-135608,603.92,2014-8-12 0:00
5926,CA-2015-103205,119.96,2015-8-12 0:00
5927,CA-2017-147760,1359.96,2017-4-11 0:00
5928,CA-2015-113628,11.76,2015-12-11 0:00
5929,CA-2015-113628,523.92,2015-12-11 0:00
5930,CA-2016-152471,823.96,2016-8-7 0:00
5931,US-2017-105389,823.96,23-10-2017
5932,CA-2017-146920,26.72,28-08-2017
5933,CA-2014-103940,137.24,17-09-2014
5934,CA-2017-160458,25.92,27-05-2017
5935,CA-2016-167556,29.8,29-03-2016
5936,CA-2016-135265,2799.96,2016-7-7 0:00
5937,US-2016-159415,79.12,17-04-2016
5938,US-2015-149629,231.92,17-07-2015
5939,CA-2014-163034,646.2,24-11-2014
5940,CA-2014-102673,7.52,2014-1-11 0:00
5941,US-2017-155999,159.96,2017-7-8 0:00
5942,CA-2016-163573,1219.96,24-11-2016
5943,CA-2017-105914,112.12,2017-2-10 0:00
5944,CA-2017-127313,79.12,2017-1-12 0:00
5945,CA-2017-100160,29.24,2017-7-9 0:00
5946,CA-2015-129392,21.12,2015-8-7 0:00
5947,CA-2017-134565,385.8,2017-11-6 0:00
5948,US-2016-131611,171.96,2016-5-11 0:00
5949,CA-2017-129021,8.72,23-08-2017
5950,CA-2014-162278,383.96,26-10-2014
5951,CA-2017-149853,17.92,2017-3-10 0:00
5952,CA-2017-107909,22.92,2017-1-9 0:00
5953,CA-2014-166954,1487.04,25-04-2014
5954,CA-2016-108868,59.96,2016-8-9 0:00
5955,CA-2015-163090,40.92,17-11-2015
5956,CA-2016-124814,23.2,2016-10-4 0:00
5957,CA-2014-116757,25.92,30-06-2014
5958,US-2017-165953,23.48,31-12-2016
5959,US-2017-133200,772.68,2017-6-5 0:00
5960,CA-2014-138681,221.92,20-12-2014
5961,CA-2017-138149,895.92,29-06-2017
5962,CA-2015-123155,113.52,2015-9-3 0:00
5963,CA-2017-119746,11.52,23-11-2017
5964,CA-2015-104346,13.12,2015-11-12 0:00
5965,CA-2015-104346,54.92,2015-11-12 0:00
5966,US-2016-148901,43.6,14-05-2016
5967,CA-2017-167661,39.92,2017-5-10 0:00
5968,CA-2017-118402,243.92,29-09-2017
5969,CA-2014-164469,263.96,25-06-2014
5970,CA-2014-107818,975.92,2014-8-9 0:00
5971,CA-2014-132864,119.8,2014-2-12 0:00
5972,CA-2017-104080,171.2,2017-8-3 0:00
5973,CA-2015-165050,21.36,2015-7-12 0:00
5974,CA-2015-160696,7.24,2015-6-9 0:00
5975,CA-2015-153038,20.32,18-12-2015
5976,CA-2017-141719,239.96,17-11-2017
5977,CA-2015-141243,398.4,2015-3-1 0:00
5978,CA-2014-134572,44.84,20-04-2014
5979,CA-2017-132213,67.92,25-04-2017
5980,CA-2014-159709,43.6,2014-10-5 0:00
5981,CA-2016-119865,36.56,21-06-2016
5982,CA-2017-124436,697.16,19-03-2017
5983,CA-2017-131254,13.04,19-11-2017
5984,CA-2016-123120,60.6,2016-4-9 0:00
5985,US-2014-168501,267.96,21-11-2014
5986,CA-2016-138037,27.24,29-09-2016
5987,CA-2017-100951,720.76,2017-9-6 0:00
5988,CA-2016-149195,25.92,2016-5-9 0:00
5989,US-2016-143280,445.96,22-02-2016
5990,CA-2014-146591,108.72,19-01-2014
5991,CA-2016-158547,123.92,30-05-2016
5992,CA-2017-116946,13.36,19-12-2017
5993,CA-2017-117667,23.92,2017-4-12 0:00
5994,CA-2015-137106,79.96,31-03-2015
5995,CA-2017-157966,29.76,13-03-2017
5996,CA-2017-137498,243.92,2017-9-9 0:00
5997,CA-2014-108903,14.48,2014-3-10 0:00
5998,CA-2016-117919,79.92,27-08-2016
5999,CA-2017-123022,82.56,2017-3-9 0:00
6000,CA-2017-120719,34.76,23-03-2017
6001,CA-2014-131541,14.32,28-07-2014
6002,CA-2016-125661,139.96,24-11-2016
6003,CA-2015-138674,8.72,14-11-2015
6004,CA-2014-163748,1999.96,14-10-2014
6005,CA-2017-115070,12.32,2017-10-4 0:00
6006,CA-2017-117632,285.48,2017-12-5 0:00
6007,CA-2016-142895,363.92,21-07-2016
6008,CA-2015-101868,72.6,2015-9-6 0:00
6009,US-2015-126977,2003.92,17-09-2015
6010,CA-2016-135636,387.72,2016-8-10 0:00
6011,CA-2016-162187,64.96,2016-11-12 0:00
6012,CA-2014-152422,91.92,2014-5-10 0:00
6013,CA-2017-136007,71.96,23-02-2017
6014,CA-2015-111780,1199.96,25-12-2015
6015,CA-2014-120852,65.44,20-12-2014
6016,CA-2017-145737,163.96,15-09-2017
6017,CA-2016-143609,403.92,2016-11-12 0:00
6018,CA-2017-104927,25.92,22-12-2017
6019,CA-2017-104927,75.88,22-12-2017
6020,CA-2016-118332,563.92,16-12-2016
6021,US-2017-142188,1471.96,2017-11-9 0:00
6022,US-2017-142188,79.96,2017-11-9 0:00
6023,CA-2016-100944,563.24,24-09-2016
6024,CA-2017-166919,195.96,23-11-2017
6025,CA-2017-161459,39.96,25-11-2017
6026,CA-2014-133305,18.28,2014-11-7 0:00
6027,CA-2016-165995,339.96,30-08-2016
6028,CA-2014-110611,83.92,2014-6-10 0:00
6029,CA-2017-139080,19.68,23-01-2017
6030,CA-2017-110443,150.8,21-11-2017
6031,US-2017-147998,133.12,19-05-2017
6032,CA-2014-107811,99.92,29-04-2014
6033,CA-2017-161774,46.2,14-05-2017
6034,CA-2015-121405,23.52,30-03-2015
6035,CA-2015-121405,180.96,30-03-2015
6036,CA-2017-140872,503.96,2017-3-6 0:00
6037,CA-2016-113845,39.72,20-11-2016
6038,CA-2017-131282,7.12,2017-5-2 0:00
6039,CA-2015-103716,19.8,30-04-2015
6040,CA-2017-144498,122.12,2017-6-5 0:00
6041,US-2017-124779,45.92,2017-8-9 0:00
6042,CA-2017-135937,10.64,20-02-2017
6043,CA-2016-115483,219.84,14-07-2016
6044,US-2015-129637,13.12,17-12-2015
6045,CA-2017-104108,12.16,2017-2-12 0:00
6046,CA-2017-111269,23.92,16-06-2017
6047,CA-2016-144764,29.24,2016-2-9 0:00
6048,CA-2017-139402,419.4,2017-9-12 0:00
6049,CA-2017-121293,259.92,25-07-2017
6050,CA-2016-124527,8.32,16-11-2016
6051,CA-2017-107517,371.2,2017-5-2 0:00
6052,US-2016-126452,91.96,21-08-2016
6053,CA-2015-137113,2003.92,2015-1-12 0:00
6054,US-2017-135013,2399.96,24-07-2017
6055,CA-2017-111220,235.92,2017-2-9 0:00
6056,CA-2014-124247,1403.92,16-12-2014
6057,CA-2015-139248,623.96,25-07-2015
6058,CA-2016-106243,523.92,30-09-2016
6059,CA-2015-129917,503.96,2015-2-10 0:00
6060,CA-2017-158561,1158.12,2017-11-11 0:00
6061,US-2014-135881,17.96,23-05-2014
6062,CA-2016-165330,209.6,2016-11-12 0:00
6063,CA-2016-165330,363.92,2016-11-12 0:00
6064,CA-2016-112256,175.92,23-07-2016
6065,CA-2016-101980,25.32,19-08-2016
6066,US-2017-141677,143.96,26-03-2017
6067,US-2017-141677,2399.96,26-03-2017
6068,CA-2017-150609,23.24,30-04-2017
6069,CA-2017-127397,123.92,24-02-2017
6070,CA-2017-127397,1319.8,24-02-2017
6071,CA-2015-144519,339.96,13-11-2015
6072,CA-2017-169439,25.92,2017-9-9 0:00
6073,CA-2015-101126,77.24,2015-10-2 0:00
6074,CA-2014-163468,381.72,18-11-2014
6075,CA-2016-151974,16.52,22-09-2016
6076,CA-2017-108035,101.52,29-11-2017
6077,CA-2017-152079,11.52,20-01-2017
6078,US-2016-114013,379.96,13-03-2016
6079,US-2016-114013,41.24,13-03-2016
6080,US-2016-114013,552.56,13-03-2016
6081,CA-2014-165568,21.36,15-02-2014
6082,US-2017-163657,18.72,2017-2-9 0:00
6083,CA-2017-127474,419.4,2017-3-2 0:00
6084,CA-2017-115448,88.92,2017-11-11 0:00
6085,US-2017-161935,62.04,14-07-2017
6086,US-2017-161935,396.92,14-07-2017
6087,US-2017-161935,13.12,14-07-2017
6088,CA-2014-125731,1487.04,2014-10-9 0:00
6089,US-2017-134642,231.92,25-02-2017
6090,US-2017-112347,906.68,2017-2-12 0:00
6091,CA-2014-114181,22.32,2014-10-5 0:00
6092,CA-2014-131947,40.24,17-09-2014
6093,CA-2016-144309,679.96,2016-10-12 0:00
6094,CA-2017-151225,71.96,27-10-2017
6095,US-2014-144078,539.92,25-11-2014
6096,US-2015-159499,16.52,21-11-2015
6097,CA-2014-162089,335.72,30-03-2014
6098,US-2016-157490,67.96,2016-6-10 0:00
6099,CA-2017-139493,15.92,13-09-2017
6100,CA-2017-107958,163.96,2017-2-7 0:00
6101,US-2015-142811,87.8,2015-2-4 0:00
6102,CA-2015-149636,29.6,2015-6-1 0:00
6103,CA-2017-100902,431.16,17-11-2017
6104,CA-2017-154088,26.72,2017-12-11 0:00
6105,CA-2014-125150,232.88,16-05-2014
6106,CA-2015-128958,13.12,24-01-2015
6107,CA-2017-118017,16.72,2017-3-12 0:00
6108,CA-2017-128363,24.32,13-08-2017
6109,CA-2017-128363,14.76,13-08-2017
6110,CA-2017-134096,383.96,24-09-2017
6111,US-2016-168095,105.52,15-07-2016
6112,CA-2014-131009,18.84,2014-1-3 0:00
6113,CA-2017-104864,81.36,18-11-2017
6114,CA-2017-152499,15.12,22-01-2017
6115,CA-2016-151498,8.32,21-04-2016
6116,CA-2017-120168,663.92,25-05-2017
6117,CA-2014-129189,87.92,21-07-2014
6118,CA-2016-158806,25.92,2016-7-1 0:00
6119,CA-2015-121188,41.36,28-08-2015
6120,CA-2017-151750,454.56,2017-1-1 0:00
6121,CA-2015-150714,203.88,26-10-2015
6122,CA-2017-144820,20.64,2017-3-10 0:00
6123,CA-2017-102736,71.96,2017-5-9 0:00
6124,CA-2017-102204,2803.92,2017-1-5 0:00
6125,CA-2014-156244,47.96,2014-12-8 0:00
6126,CA-2017-144456,61.68,2017-8-9 0:00
6127,US-2014-155544,59.2,21-03-2014
6128,CA-2014-109918,83.92,2014-7-9 0:00
6129,CA-2015-110814,232.4,2015-5-12 0:00
6130,CA-2017-118199,147.92,2017-9-5 0:00
6131,CA-2016-118129,303.92,19-12-2016
6132,CA-2014-131387,1679.96,28-04-2014
6133,CA-2016-130400,27.96,2016-8-3 0:00
6134,CA-2015-157343,25.92,2015-7-6 0:00
6135,CA-2017-147354,30.84,2017-9-3 0:00
6136,CA-2014-130673,66.96,20-05-2014
6137,US-2016-116365,180.96,2016-3-1 0:00
6138,CA-2015-136147,111.96,13-11-2015
6139,CA-2016-164574,704.76,29-07-2016
6140,CA-2017-124765,723.92,25-11-2017
6141,CA-2016-163951,16.52,30-12-2016
6142,CA-2016-112739,159.56,2016-2-9 0:00
6143,CA-2016-136770,279.96,14-08-2016
6144,CA-2017-119284,91.36,15-06-2017
6145,CA-2017-136623,29.8,2017-11-7 0:00
6146,CA-2017-145765,195.96,28-05-2017
6147,CA-2014-162992,583.8,19-12-2014
6148,US-2017-110646,14.76,26-10-2017
6149,US-2014-157847,26.72,2014-2-4 0:00
6150,CA-2017-156664,91.36,18-12-2017
6151,US-2015-115343,55.6,22-09-2015
6152,CA-2017-135909,5083.96,13-10-2017
6153,CA-2017-101805,15.92,2017-1-12 0:00
6154,CA-2017-150910,59.24,22-12-2017
6155,CA-2017-150266,299.96,25-11-2017
6156,CA-2014-109043,91.36,15-08-2014
6157,CA-2014-109043,152.24,15-08-2014
6158,CA-2016-131093,295.4,17-09-2016
6159,CA-2016-135461,623.96,2016-7-2 0:00
6160,CA-2015-157805,555.96,31-08-2015
6161,CA-2014-123400,180.96,2014-2-2 0:00
6162,CA-2014-103310,1432,2014-10-5 0:00
6163,CA-2016-168046,43.12,25-01-2016
6164,CA-2015-111339,8.04,29-05-2015
6165,CA-2014-154158,83.92,23-12-2014
6166,CA-2015-163734,228.92,19-06-2015
6167,CA-2017-141663,7.92,13-04-2017
6168,US-2017-110149,87.92,2017-10-12 0:00
6169,CA-2015-164777,2803.92,27-01-2015
6170,CA-2015-166219,1099.96,28-08-2015
6171,CA-2014-165477,48.36,29-12-2014
6172,CA-2014-126193,13.16,2014-7-9 0:00
6173,CA-2017-156958,83.92,2017-5-12 0:00
6174,CA-2015-111612,71.12,28-11-2015
6175,CA-2016-129280,132.52,2016-3-5 0:00
6176,CA-2016-129280,195.64,2016-3-5 0:00
6177,CA-2015-113131,17.12,24-09-2015
6178,CA-2016-108630,61.12,18-11-2016
6179,CA-2017-160633,139.96,16-11-2017
6180,US-2017-140312,22,13-11-2017
6181,CA-2014-114251,51.56,2014-5-11 0:00
6182,CA-2016-108210,79.96,30-05-2016
6183,CA-2016-108210,223.96,30-05-2016
6184,CA-2017-129294,19.68,16-03-2017
6185,CA-2016-146913,1403.92,31-10-2016
6186,CA-2014-123855,139.8,18-06-2014
